,Gene,EffectSize,P-Value,FDR,pBH
4725,ENSG00000120963,0.059759188551608104,0.5224279327072443,False,0.7409400579323602
4726,ENSG00000120992,-0.13337499224944918,0.33310772595004146,False,0.5951224944157321
4727,ENSG00000121005,0.1644754401672409,0.2673407235196732,False,0.5408105117714778
4728,ENSG00000121022,-0.14913896361987017,0.46163316882138317,False,0.6998495152052246
4730,ENSG00000121053,0.12098627520505886,0.11930535340349072,False,0.3780197888227151
4731,ENSG00000121057,-0.021372803985523887,0.7445368800938158,False,0.8766145196139756
4732,ENSG00000121058,-0.08334482160123427,0.3379610164753635,False,0.5999242423447626
4733,ENSG00000121060,0.23348054690974193,0.0648328271792278,False,0.29770477312713506
4734,ENSG00000121064,0.015682534007650465,0.8451568195127608,False,0.9300238368624487
4735,ENSG00000121067,-0.022904270410450716,0.7980320879221792,False,0.9044009353371705
4736,ENSG00000121068,-0.010891464789729332,0.9426287722179216,False,0.974915904897754
4737,ENSG00000121073,-0.22393209571370698,0.020591122612638957,False,0.19294001830277657
4738,ENSG00000121083,-0.4414727046124128,0.0013784151601342874,False,0.0675707052984347
4739,ENSG00000121101,0.21302531252513324,0.005867757357785082,False,0.1214539107661788
4740,ENSG00000121104,0.13700430212627232,0.16120155372346112,False,0.427907054697241
4741,ENSG00000121152,0.06375655605909736,0.4970502493417269,False,0.7237333541325818
4742,ENSG00000121207,0.29538501876108536,0.00023515673126401886,True,0.02649520600570102
4743,ENSG00000121210,-0.02725358553656542,0.7693129622801257,False,0.8899733909566726
4744,ENSG00000121211,0.014926384852886169,0.8838422278550528,False,0.9487117475295688
4745,ENSG00000121236,0.08435170684164041,0.3155066912011518,False,0.5798975012479741
4746,ENSG00000121270,0.12284881851434293,0.019474625741014148,False,0.18960835343744772
4747,ENSG00000121274,0.04221042159710044,0.7403160431117635,False,0.8740851130486001
4748,ENSG00000121281,-0.24596762457820517,0.07543990399346355,False,0.3132755051026125
4749,ENSG00000121289,0.11579326529345879,0.3489523021909162,False,0.6096237916987892
4750,ENSG00000121297,-0.07923068102103183,0.3702643276526604,False,0.6274845171430489
4751,ENSG00000121310,0.26903184899828414,0.003900092778891122,False,0.10377350147400212
4752,ENSG00000121314,0.08446401404124129,0.37348900990015266,False,0.6296001056156623
4754,ENSG00000121318,0.21758222102836638,0.0242461572695015,False,0.20623704705330093
4755,ENSG00000121335,-0.07088159378648155,0.5697636545945957,False,0.7708148385611383
4756,ENSG00000121350,-0.11643754415443293,0.2904937651679682,False,0.560018152098073
4758,ENSG00000121380,0.08046166113938132,0.299269752751381,False,0.5670475363531814
4759,ENSG00000121381,0.07675157858564285,0.7032104931777043,False,0.853453224119492
4760,ENSG00000121390,-0.05535672572247934,0.5076858859423841,False,0.7308222686822573
4761,ENSG00000121406,0.009812268234650336,0.8806690180042152,False,0.9475395063110884
4762,ENSG00000121410,0.18395597809636283,0.09611203792512313,False,0.3452092856216092
4763,ENSG00000121413,-0.020871073189920656,0.8330539481683625,False,0.9229295601359313
4764,ENSG00000121417,0.14949521723301418,0.07841463362957349,False,0.3178207267082271
4765,ENSG00000121440,0.04570634238720978,0.634240454748896,False,0.8118059739933219
4767,ENSG00000121454,0.1190699806368643,0.2979598132358624,False,0.5663019218612834
4768,ENSG00000121481,-0.1925112701989608,0.12639159465178393,False,0.3873497952729453
4769,ENSG00000121486,-0.1440046427873286,0.20908903013413593,False,0.48087045602043194
4770,ENSG00000121542,-0.0018292715417586947,0.9844703344970691,False,0.9947839525409583
4771,ENSG00000121577,-0.06486973353968985,0.33923721344400215,False,0.6011291629836476
4772,ENSG00000121578,0.2230805266993143,0.0004433219672353006,True,0.036780822385754586
4773,ENSG00000121579,-0.08762056613757598,0.4509056820577628,False,0.6918068630438009
4774,ENSG00000121594,0.2111978484266264,0.5714895456868605,False,0.772168262637406
4775,ENSG00000121644,0.1090670961792422,0.2797490097081857,False,0.5504865290565637
4776,ENSG00000121653,-0.205544303390399,0.019578830157062844,False,0.1899983909009634
4777,ENSG00000121671,-0.04905021218643707,0.5891788687165795,False,0.7834838901146645
4778,ENSG00000121680,-0.06078889473313088,0.029014812481391667,False,0.22072855669844016
4779,ENSG00000121690,-0.12530571126764528,0.44597256086014636,False,0.6877552654127218
4780,ENSG00000121691,0.16410526730358038,0.2759074428795394,False,0.5476157087790146
4781,ENSG00000121716,0.15290886496489597,0.3690642388823231,False,0.6263864377810405
4782,ENSG00000121741,-0.02191408092727366,0.8155703134402974,False,0.9139727714098332
4783,ENSG00000121742,0.45258027381004895,0.13821468241149495,False,0.4015934123852807
4784,ENSG00000121749,0.09916662847045463,0.09561452097106739,False,0.3444155178646588
4785,ENSG00000121753,-0.37336839746607065,0.056638691072970225,False,0.28223387913040004
4786,ENSG00000121764,-0.6549881708972064,0.0010368330224385252,False,0.05866933469937251
4787,ENSG00000121766,-0.12585071475203374,0.23804927642117224,False,0.5112029891344878
4789,ENSG00000121774,-0.12935326812266681,0.0714261424344658,False,0.30776929234196293
4790,ENSG00000121775,-0.1182773695947292,0.3342225229990392,False,0.5959904719696247
4791,ENSG00000121797,0.12968389519551327,0.592506432489729,False,0.7855681032687019
4793,ENSG00000121851,-0.027382634882761405,0.7780955953201754,False,0.8954448293196394
4794,ENSG00000121858,-0.3184509494171437,0.12430602447212363,False,0.3844504930449632
4795,ENSG00000121864,-0.06331832011681696,0.5321357497922081,False,0.7472321242921092
4796,ENSG00000121871,-0.21201757607612948,0.18921819488806746,False,0.4602120692077809
4797,ENSG00000121879,-0.14835814079449589,0.1972811307984248,False,0.4691685590404253
4798,ENSG00000121892,0.016553198199720124,0.8152934188444085,False,0.9138774071021544
4799,ENSG00000121895,0.018250761087918194,0.8388713469653446,False,0.9262302901284872
4800,ENSG00000121897,-0.025055534502774084,0.765592155861252,False,0.8882569163941982
4801,ENSG00000121898,-0.07677470316901429,0.2857364481205209,False,0.5556921574017538
4802,ENSG00000121900,0.03658089126650308,0.7672251982590306,False,0.889025930122721
4803,ENSG00000121903,-0.06270976947291314,0.3997111194357237,False,0.6509970313848514
4804,ENSG00000121904,-0.018486180270627248,0.8934760054380946,False,0.9531691005533389
4805,ENSG00000121905,-0.46222421278258896,0.012879386661837676,False,0.16118170403546217
4806,ENSG00000121931,0.0567209148589232,0.6618556203667623,False,0.8291470043656313
4807,ENSG00000121933,0.017665759134720082,0.946673137450716,False,0.9768923240765371
4808,ENSG00000121940,0.03696603719670073,0.6078490638229939,False,0.7963812195621978
4809,ENSG00000121957,0.09133587495214124,0.5596334213468561,False,0.7644900590692374
4810,ENSG00000121964,-0.15559693168582503,0.10587447043649402,False,0.35931253493476917
4811,ENSG00000121966,0.13624086422208576,0.5273324315528418,False,0.7447488202806867
4812,ENSG00000121988,-0.016676488164434556,0.8524252255703846,False,0.9330658660229195
4813,ENSG00000121989,-0.10281390881728644,0.42068612465107325,False,0.6687128625121245
4814,ENSG00000122008,0.19207277830741953,0.05564458597511504,False,0.27997394219031485
4815,ENSG00000122012,-0.4315770708335516,0.10841219963664475,False,0.3620426470624369
4816,ENSG00000122025,-0.18970930454257173,0.2663430500044377,False,0.5399844118207577
4817,ENSG00000122026,0.12290239894534062,0.3135035209475717,False,0.5786438679234708
4818,ENSG00000122033,0.08708247097115378,0.42000604542117626,False,0.6680614251645148
4819,ENSG00000122034,-0.1927695399949249,0.01498646420955536,False,0.17095826260972738
4820,ENSG00000122035,-0.2520076360796369,0.09215747804856562,False,0.33937079217564364
4821,ENSG00000122042,-0.12121505342077407,0.24974478465024952,False,0.5230238879665563
4822,ENSG00000122068,-0.13318581455171377,0.2047867169828389,False,0.4764490962303861
4823,ENSG00000122085,0.007609225058315927,0.8926791034312813,False,0.9528309569958264
4824,ENSG00000122122,0.01942231554853042,0.9336352293564205,False,0.9709252129812459
4826,ENSG00000122140,-0.12500859817353976,0.1661322911584877,False,0.4331309164751988
4827,ENSG00000122176,-0.06742863750734632,0.6985517332871715,False,0.8506560007251378
4828,ENSG00000122194,0.09097273536296444,0.26659659424225524,False,0.5402056381107571
4829,ENSG00000122203,-0.1553764686826185,0.11276346946831334,False,0.3684142754543468
