,Gene,EffectSize,P-Value,FDR,pBH,FDR2,pBH2,FDR-2stage,P-2stage,-log10(pBH),Significant
4259,ENSG00000116704,0.2897415295443542,0.7720139824418156,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4260,ENSG00000116711,1.3852676258072354,0.16597064909450365,False,1.0,False,0.9945115060487729,False,1.0,-0.0,False
4261,ENSG00000116717,2.040082569857014,0.04134210245249665,False,1.0,False,0.9523278741916609,False,0.9998645084477942,-0.0,False
4262,ENSG00000116729,2.4404307627408928,0.014669757715367633,False,1.0,False,0.9498223840773748,False,0.9972339536678368,-0.0,False
4263,ENSG00000116731,-0.6539610482900666,0.513136901051892,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4264,ENSG00000116741,1.7563363319782177,0.07903099709532287,False,1.0,False,0.9766764579841272,False,1.0,-0.0,False
4265,ENSG00000116745,1.3103631551217436,0.19007301178608027,False,1.0,False,0.9945115060487729,False,1.0,-0.0,False
4266,ENSG00000116747,1.313855007888839,0.18889500202980591,False,1.0,False,0.9945115060487729,False,1.0,-0.0,False
4267,ENSG00000116750,-0.2664382697317624,0.7899016950624982,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4268,ENSG00000116752,0.3076428488153133,0.758354111765521,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4269,ENSG00000116754,0.11000606362902109,0.912404566022987,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4270,ENSG00000116761,2.5971074523383435,0.009401250931855544,False,1.0,False,0.9498223840773748,False,0.9972339536678368,-0.0,False
4271,ENSG00000116771,-0.642244774926205,0.5207142651842684,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4272,ENSG00000116774,0.7866573210266232,0.4314824942799541,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4273,ENSG00000116783,0.8085001666153744,0.4188027101761328,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4274,ENSG00000116786,-0.715939894567537,0.4740284632160857,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4275,ENSG00000116791,-0.35239359718151975,0.7245431031329244,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4276,ENSG00000116793,-0.49214533927285037,0.6226166024946809,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4277,ENSG00000116809,-1.270753659695914,0.20381629924131006,False,1.0,False,0.9945115060487729,False,1.0,-0.0,False
4278,ENSG00000116815,2.3276046522853515,0.01993310618912273,False,1.0,False,0.9498223840773748,False,0.9972339536678368,-0.0,False
