,Gene,EffectSize,P-Value,FDR,pBH
21360,ENSG00000256682,-0.08297515852357601,0.5518505705026937,False,0.8710361990437379
21361,ENSG00000256683,0.08679379383864647,0.2569160542174068,False,0.6982309277676687
21362,ENSG00000256694,-0.06134172474809366,0.6250719989297902,False,0.9008212600492692
21363,ENSG00000256705,-0.02482476929891533,0.9196081057393862,False,0.9817260972865912
21364,ENSG00000256712,0.0036360978637833877,0.9735696253456924,False,0.9945120113276741
21365,ENSG00000256720,0.15707873001981276,0.3775038298293282,False,0.7860287673448169
21366,ENSG00000256721,-0.05077660846961787,0.6952220812286052,False,0.9239191610351765
21367,ENSG00000256742,-0.010162273924805424,0.90297776423447,False,0.9789715857818176
21368,ENSG00000256746,-0.03654336260670828,0.7917901053489574,False,0.9527674465847379
21369,ENSG00000256762,0.08923622866830454,0.3617573149112233,False,0.7758928860064391
21370,ENSG00000256769,0.226095082236421,0.35839561970009404,False,0.773826883294521
21371,ENSG00000256771,0.06297962592598774,0.3711606227755867,False,0.781395884220763
21372,ENSG00000256789,0.21735027927172512,0.19775128197772895,False,0.6396886108363563
21373,ENSG00000256790,0.019291041316326956,0.9162083396943214,False,0.9813722067117522
21374,ENSG00000256817,-0.14393538944484027,0.528254947668505,False,0.86154082582522
21375,ENSG00000256824,0.13059398451087742,0.5577813815992865,False,0.8737382735588688
21376,ENSG00000256826,0.2996761436815688,0.2544918376051817,False,0.6970334863183545
21377,ENSG00000256827,0.3237655935604194,0.1052350199557162,False,0.5053723879967905
21378,ENSG00000256845,-0.03217542146744707,0.8439982325025847,False,0.9661477703992648
21379,ENSG00000256862,0.012155684293418855,0.9595152945296378,False,0.9915910455940403
21380,ENSG00000256870,-0.5022950302732957,0.018395363876480678,False,0.26015029746684876
21381,ENSG00000256872,-0.18697684226403782,0.057556739562196604,False,0.40771392843242754
21382,ENSG00000256885,0.16426362367110836,0.017495510199030364,False,0.25334943629128565
21383,ENSG00000256894,0.1605555892330201,0.20170609033539888,False,0.64274156982664
21384,ENSG00000256897,0.09158015914108165,0.6208523036380391,False,0.8996078553026956
21385,ENSG00000256902,0.33159573356331085,0.28319471840895205,False,0.7205997503990493
21386,ENSG00000256925,0.037617943866631906,0.8554953535021694,False,0.9684624716451145
21387,ENSG00000256937,-0.17781713853457926,0.43617640968268323,False,0.8176062197193388
21388,ENSG00000256943,-0.005909626496037476,0.9735992754493656,False,0.9945120113276741
21389,ENSG00000256947,0.09168544559185492,0.8266984390485094,False,0.9613127365812272
21390,ENSG00000256948,0.2553368420529051,0.23219739921422744,False,0.675179181000448
21391,ENSG00000256967,-0.02310299382859083,0.8841291220052994,False,0.9738695507759766
21392,ENSG00000256972,0.04082676571562552,0.49871582211290255,False,0.8469404303008384
21393,ENSG00000256973,-0.08621686960555912,0.5280496820310226,False,0.86154082582522
21394,ENSG00000256981,0.08110512934177667,0.5503103384317396,False,0.8710360858205732
21395,ENSG00000256982,-0.2823089395297596,0.1061507190673464,False,0.5062555974919662
21396,ENSG00000257004,0.3282151767311354,0.005668893500390665,False,0.1554534005674446
21397,ENSG00000257008,0.730862469279953,0.008614203769615173,False,0.18478869547371707
21398,ENSG00000257017,0.5518623998025975,0.004146812001519744,False,0.13310520901696915
21399,ENSG00000257027,0.11785046204091996,0.4291935266783081,False,0.8148029068272259
21400,ENSG00000257040,0.05285653456413537,0.7900409654628249,False,0.9525607537847992
21401,ENSG00000257060,-0.0066679634457607224,0.9512308421913057,False,0.989089838593977
21402,ENSG00000257067,-0.15423964353507982,0.43194054075145905,False,0.8158251916024343
21403,ENSG00000257093,0.04611264600178651,0.5648443913587877,False,0.878150619261575
21404,ENSG00000257095,-0.18833292921506528,0.24946816713320608,False,0.6921256949726602
21405,ENSG00000257097,0.10792024902002109,0.3544711525001615,False,0.7702445726658471
21406,ENSG00000257103,0.04107001906914213,0.44314589024139794,False,0.8204503088536617
21407,ENSG00000257108,-0.15477519063244746,0.610091799983914,False,0.8951947649359315
